caps,is_text_in_left,is_center,is_text_in_right,is_txt_dwn_head,is_txt_up_head,is_bold,is_word_num,is_left_algnd,IsColonEnd,relative_text_height,black_percent,avg_word_height,avg_word_width,thickness,is_header
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.303030303,0.319487578,0.152173913,0.334849864,0.217391304,0
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.313131313,0.327677225,0.141304348,0.556869882,0.217391304,0
0,0,0,0,0.5,0.285714286,0,0,0,0,0.303030303,0.315290179,0.152173913,0.349408553,0.173913043,0
0,0,0,1,1,0.285714286,0,0,0,0,0.272727273,0.32531156,0.141304348,0.162875341,0.217391304,0
0,0,0,1,0.666666667,0.285714286,0,0,0,0,1,0.324534161,1,0.006369427,0.173913043,0
0,0,0,1,0.833333333,0.714285714,0,0,0,0,0.242424242,0.474529915,0.163043478,0.177434031,0.347826087,0
0,0,0,1,0.666666667,1,0,0,0,0,0.343434343,0.625,0.347826087,0.003639672,0,0
0,0,0,1,0.333333333,0.714285714,0,0,0,0,0.242424242,0.38791423,0.206521739,0.147406733,0.391304348,0
0,1,0,1,0.5,0.571428571,0,0,0,0,0.535353535,0.408333333,0.489130435,0.007279345,0.173913043,0
0,1,0,1,0.5,1,0,1,0,0,0.333333333,0.301803395,0.304347826,0.183803458,0.260869565,0
0,0,0,1,0.166666667,0.285714286,0,0,0,0,0.242424242,0.475362319,0.163043478,0.146496815,0.347826087,0
0,1,0,1,0.333333333,0.285714286,0,0,0,0,0.080808081,0.579059829,0.02173913,0.212920837,0,0
0,1,0,1,1,0.285714286,0,0,0,0,0.050505051,0.625,0.02173913,0.003639672,0,0
0,1,0,0,1,0.142857143,0,0,0,0,0.242424242,0.369175627,0.163043478,0.169244768,0.260869565,0
0,0,0,0,0.5,0.142857143,0,0,0,0,0.252525253,0.460869565,0.163043478,0.230209281,0.347826087,0
0,0,0,1,0.5,0.285714286,0,0,0,0,0.313131313,0.267746914,0.260869565,0.196542311,0.347826087,0
0,0,0,1,0.5,0.285714286,0,0,0,0,0.313131313,0.450385604,0.163043478,0.353958144,0.347826087,0
0,0,0,0,1,0.285714286,0,0,0,0,0.04040404,0.5625,0.043478261,0.010919017,0,0
0,1,0,1,1,1,0,0,0,0,0.070707071,0.478395062,0.032608696,0.098271156,0,0
0,0,0,0,0.166666667,0.142857143,0,0,0,0,0.313131313,0.354826958,0.163043478,0.499545041,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,0,0,0,0.303030303,0.338297872,0.163043478,0.42766151,0.217391304,0
0,0,0,0,0.333333333,0.142857143,0,0,0,0,0.313131313,0.34501845,0.152173913,0.493175614,0.260869565,0
0,0,0,0,0.166666667,0.285714286,0,0,0,0,0.323232323,0.342914172,0.163043478,0.455868972,0.217391304,0
0,0,0,0,0.166666667,0.142857143,0,0,0,0,0.303030303,0.346990741,0.163043478,0.52411283,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,0,0,0,0.303030303,0.338855219,0.163043478,0.450409463,0.217391304,0
0,1,0,1,1,1,0,0,0,0,0.04040404,0,0.043478261,0.021838035,0,0
0,1,0,0,0.166666667,0.142857143,0,0,0,0,0.363636364,0.231101381,0.293478261,0.554140127,0.173913043,0
0,1,0,0,1,1,0,0,0,0,0.03030303,0,0.032608696,0.002729754,0,0
0,1,0,0,1,1,0,0,0,0,0.02020202,0,0.02173913,0.001819836,0,0
0,1,0,1,1,1,0,0,0,0,0.050505051,0.475609756,0.02173913,0.037306642,0,0
0,0,0,1,1,1,0,0,0,0,0.050505051,0.473684211,0.02173913,0.017288444,0,0
0,0,0,1,1,1,0,0,0,0,0.070707071,0.222222222,0.076086957,0.008189263,0.326086957,0
0,0,0,1,1,0.857142857,0,0,0,0,0.02020202,0.25,0.02173913,0.003639672,0,0
0,1,0,0,0.666666667,1,0,0,0,0,0.151515152,0.468847352,0.032608696,0.194722475,0,0
0,0,0,1,0.166666667,1,0,0,0,0,0.303030303,0.351898734,0.163043478,0.431301183,0.260869565,0
0,1,0,0,0.333333333,0.142857143,0,0,0,0,0.313131313,0.310814647,0.141304348,0.246587807,0.217391304,0
0,0,0,0,1,0.285714286,0,0,0,1,0.272727273,0.325123941,0.141304348,0.43767061,0.173913043,0
0,0,1,0,1,0.714285714,0,0,0,0,0.505050505,0.262987013,0.47826087,0.006369427,0.130434783,0
0,1,0,0,1,1,0,0,0,0,0.282828283,0.338863287,0.152173913,0.42311192,0.173913043,0
0,0,0,1,0.833333333,0.285714286,0,0,0,0,0.232323232,0.480701754,0.163043478,0.138307552,0.369565217,0
0,0,0,1,0.833333333,0.714285714,0,0,0,0,0.313131313,0.480193237,0.163043478,0.188353048,0.347826087,0
0,1,0,1,0.833333333,1,0,0,0,0,0.050505051,0.733333333,0.054347826,0.002729754,0,0
0,0,0,1,0.333333333,0.571428571,0,0,0,1,0.343434343,0.480006176,0.184782609,0.346678799,0.434782609,1
0,0,0,1,0,0.285714286,0,0,0,0,0.212121212,0.366381766,0.141304348,0.122838944,0.217391304,0
0,0,0,1,0.333333333,0,0,0,0,0,0.272727273,0.432341381,0.141304348,0.124658781,0.304347826,0
0,0,0,0,0.166666667,0,0,1,0,0,0.404040404,1,0.02173913,0.079162875,0,0
0,1,0,1,1,0,0,0,0,0,0.232323232,0.447916667,0.108695652,0.043676069,0.347826087,0
0,0,0,1,0.166666667,0,0,0,0,0,0.232323232,0.347578348,0.195652174,0.070973612,0.347826087,0
0,0,0,0,0.166666667,0,0,0,0,0,0.303030303,0.455617198,0.152173913,0.093721565,0.347826087,0
0,1,0,1,1,0,0,0,0,0,0.242424242,0.397203947,0.206521739,0.058234759,0.347826087,0
0,1,0,0,1,0,0,0,0,0,0.242424242,0.463157895,0.163043478,0.069153776,0.347826087,0
0,1,0,0,0.333333333,1,0,0,0,0,0.303030303,0.317631413,0.141304348,1,0.217391304,0
0,1,0,0,0.333333333,0.285714286,0,0,0,0,0.313131313,0.335784808,0.152173913,0.645131938,0.217391304,0
0,1,1,0,0.333333333,0.285714286,0,0,0,0,0.313131313,0.301526718,0.152173913,0.59599636,0.217391304,0
0,1,0,0,0.333333333,0.285714286,0,0,0,0,0.313131313,0.326259947,0.141304348,0.659690628,0.217391304,0
0,1,0,1,1,0.142857143,0,0,0,0,0.303030303,0.331094831,0.152173913,0.638762511,0.217391304,0
0,0,1,1,1,0.714285714,0,0,0,0,0.262626263,0.315471046,0.141304348,0.161965423,0.173913043,0
0,0,1,1,1,0.428571429,0,0,0,0,0.878787879,0.361552028,0.880434783,0.006369427,0.173913043,0
0,0,0,1,1,0.142857143,0,0,0,0,0.080808081,0.419871795,0.032608696,0.094631483,0,0
0,0,0,1,1,1,0,0,0,0,0.03030303,0.333333333,0.032608696,0.003639672,0,0
0,0,0,1,1,1,0,0,0,0,0.080808081,0.408805031,0.032608696,0.096451319,0,0
0,0,0,1,0.166666667,1,0,0,0,0,0.191919192,0.534883721,0.02173913,0.078252957,0,0
0,0,0,1,0.166666667,1,0,1,0,0,0.191919192,0.423636364,0.119565217,0.045495905,0.217391304,0
0,1,0,1,1,0.142857143,0,0,0,0,0.404040404,0.258391822,0.315217391,0.411282985,0.347826087,0
0,1,0,1,1,0.285714286,0,0,0,0,0.080808081,0.587765957,0.02173913,0.171064604,0,0
0,1,0,0,0.166666667,1,0,0,0.990909091,0,0.222222222,0.288359788,0.195652174,0.01910828,0.217391304,0
0,1,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.151515152,0.308035714,0.152173913,0.01455869,0.173913043,0
0,1,0,0,0.166666667,0.142857143,0,1,0.990909091,0,0.141414141,0.267399267,0.141304348,0.01910828,0.217391304,0
0,1,0,0,0.166666667,0.142857143,0,0,0.945454545,1,0.090909091,0.214814815,0.097826087,0.013648772,1,0
0,0,0,0,0.166666667,0.142857143,0,1,0.972727273,0,0.121212121,0.684210526,0.02173913,0.017288444,0,0
0,1,0,0,0.333333333,0.142857143,0,0,0.990909091,0,0.151515152,0.272727273,0.119565217,0.01910828,0.173913043,0
0,0,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.222222222,0.530612245,0.076086957,0.01910828,0.826086957,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,1,0.141414141,0.461904762,0.108695652,0.01910828,0.173913043,0
0,1,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.212121212,0.395833333,0.173913043,0.01910828,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.080808081,0.285714286,0.076086957,0.013648772,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,1,0.990909091,0,0.303030303,0.373015873,0.260869565,0.01910828,0.304347826,0
0,0,0,0,0.166666667,0.142857143,0,0,0.981818182,0,0.090909091,0.368421053,0.086956522,0.017288444,0.347826087,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.222222222,0.364705882,0.184782609,0.018198362,0.304347826,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.232323232,0.355555556,0.195652174,0.018198362,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.131313131,0.367346939,0.076086957,0.01910828,0.543478261,0
0,0,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.232323232,0.274305556,0.195652174,0.01455869,0.173913043,0
0,0,0,0,0.166666667,0.142857143,0,0,0,0,0.232323232,0.079427083,0.173913043,0.087352138,0.217391304,0
0,0,0,1,1,1,0,0,0,0,0.02020202,0.25,0.02173913,0.001819836,0,0
0,0,0,0,1,0.142857143,0,0,0,1,0.171717172,0.507075472,0.02173913,0.192902639,0,0
0,0,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.161616162,0.460227273,0.119565217,0.01455869,0.239130435,0
0,0,0,0,0.166666667,0.142857143,0,1,0.990909091,0,0.272727273,0.407142857,0.217391304,0.01910828,0.347826087,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.181818182,0.377289377,0.141304348,0.01910828,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,1,0.990909091,0,0.131313131,0.412698413,0.097826087,0.01910828,0.260869565,0
0,1,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.090909091,0.65625,0.02173913,0.01455869,0,0
0,1,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.141414141,0.354166667,0.097826087,0.01455869,0.173913043,0
0,1,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.080808081,0.35,0.076086957,0.018198362,0.260869565,0
0,1,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.131313131,0.368055556,0.097826087,0.01455869,0.173913043,0
0,0,0,0,0.333333333,0.142857143,0,0,0,0,0.242424242,0.333333333,0.141304348,0.021838035,0.173913043,0
0,1,0,0,0.166666667,0.285714286,0,0,0.945454545,0,0.101010101,0.407407407,0.097826087,0.013648772,0.304347826,0
0,1,0,0,0.166666667,0.142857143,0,0,0.945454545,1,0.181818182,0.324929972,0.184782609,0.01910828,0.282608696,0
0,1,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.171717172,0.442307692,0.086956522,0.023657871,0.826086957,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.171717172,0.85,0.032608696,0.018198362,0,0
0,0,0,0,0.166666667,0.142857143,0,0,1,0,0.191919192,0.414772727,0.173913043,0.020018198,0.260869565,0
0,1,0,0,0.166666667,0.142857143,0,0,1,0,0.212121212,0.507575758,0.130434783,0.020018198,0.304347826,0
0,0,0,0,0.166666667,0.142857143,0,0,0.945454545,0,0.111111111,0.533333333,0.097826087,0.013648772,0.173913043,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.222222222,0.279835391,0.195652174,0.049135578,0.217391304,0
0,1,0,0,0.166666667,0.142857143,0,0,0.690909091,0,0.070707071,0.196428571,0.076086957,0.01455869,0.173913043,0
0,1,0,1,0.666666667,1,0,0,0,0,0.03030303,0.555555556,0.032608696,0.013648772,0,0
0,1,0,1,0.5,0.142857143,0,0,0,0,0.545454545,0.080486271,0.565217391,0.667879891,0.217391304,0
0,1,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.323232323,0.306122449,0.076086957,0.044585987,0.260869565,0
0,0,0,1,1,0.285714286,0,0,0,0,0.414141414,0.253987416,0.369565217,0.731574158,0.173913043,0
0,1,0,1,1,0.285714286,0,0,0,0,0.414141414,0.261416409,0.369565217,0.553230209,0.173913043,0
0,0,0,1,0.333333333,0.714285714,0,0,0,0,0.282828283,0.273291925,0.25,0.006369427,0.086956522,0
0,1,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.171717172,0.317460317,0.097826087,0.044585987,0.130434783,0
0,1,0,0,0.166666667,0.142857143,0,0,0.981818182,0,0.131313131,0.227430556,0.130434783,0.043676069,0.195652174,0
0,0,0,0,0.166666667,0.142857143,0,0,0.690909091,0,0.090909091,0.2375,0.054347826,0.01455869,0.391304348,0
0,1,0,0,0.166666667,0.142857143,0,0,0.990909091,1,0.141414141,0.341836735,0.086956522,0.044585987,0.217391304,0
0,1,0,0,0.166666667,0.142857143,0,1,0.990909091,0,0.272727273,0.265306122,0.25,0.044585987,0.173913043,0
0,1,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.212121212,0.24877451,0.184782609,0.043676069,0.173913043,0
0,0,0,0,0.166666667,0.142857143,0,1,0.990909091,0,0.292929293,0.240816327,0.27173913,0.044585987,0.173913043,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,1,0.121212121,0.259475219,0.076086957,0.044585987,0.869565217,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.181818182,0.280092593,0.097826087,0.043676069,0.217391304,0
0,0,0,0,0.166666667,0.142857143,0,0,0,0,0.202020202,0.212050078,0.195652174,0.064604186,0.173913043,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,1,0.151515152,0.2,0.108695652,0.044585987,0.173913043,0
0,0,0,0,0.166666667,0.142857143,0,1,0.981818182,0,0.181818182,0.291666667,0.130434783,0.043676069,0.217391304,0
0,0,0,0,0.166666667,0.142857143,0,0,1,0,0.292929293,0.233766234,0.239130435,0.044585987,0.152173913,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.232323232,0.302040816,0.108695652,0.044585987,0.195652174,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.232323232,0.20230701,0.25,0.044585987,0.173913043,0
0,0,0,0,0.166666667,0.142857143,0,1,0.690909091,0,0.131313131,0.216346154,0.141304348,0.01455869,0.173913043,0
0,1,0,0,0.166666667,0.142857143,0,0,1,0,0.353535354,0.258518519,0.293478261,0.045495905,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,0,1,0,0.282828283,0.370588235,0.184782609,0.045495905,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,1,0.945454545,0,0.272727273,0.342045455,0.217391304,0.040036397,0.260869565,0
0,0,0,1,0.166666667,0.142857143,0,0,0.981818182,0,0.04040404,0.178571429,0.043478261,0.012738854,0,0
0,0,0,0,0.166666667,0.142857143,0,0,0.690909091,0,0.090909091,0.455357143,0.076086957,0.01455869,0.260869565,0
0,0,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.303030303,0.266713582,0.315217391,0.044585987,0.217391304,0
0,1,0,0,0.166666667,0.142857143,0,0,0.981818182,0,0.161616162,0.334622824,0.119565217,0.042766151,0.195652174,0
0,1,0,0,0.166666667,0.142857143,0,0,0.990909091,0,0.212121212,0.274234694,0.173913043,0.044585987,0.347826087,0
0,0,0,0,0.166666667,0.142857143,0,1,0.690909091,0,0.141414141,0.46875,0.108695652,0.01455869,0.347826087,0
0,0,0,0,0.166666667,0.142857143,0,0,1,0,0.252525253,0.326363636,0.217391304,0.050045496,0.304347826,0
0,0,0,0,0,0.142857143,0,0,0.990909091,0,0.414141414,0.25,0.434782609,0.044585987,0.47826087,0
0,0,0,0,0,0.142857143,0,0,0.945454545,1,0.131313131,0.299741602,0.097826087,0.039126479,0.086956522,0
0,0,0,0,0,0.142857143,0,0,0.945454545,0,0.171717172,0.335227273,0.130434783,0.040036397,0.217391304,0
0,0,0,0,0.333333333,0,0,0,0,1,0.444444444,0.531725395,0.232876712,0.521604938,0.454545455,1
0,0,0,1,0.666666667,0.285714286,0,0,0,1,0.432098765,0.56561086,0.219178082,0.341049383,0.454545455,1
0,0,0,1,0.5,0.142857143,0,0,0,0,0.037037037,0,0.04109589,0.012345679,0,0
0,0,0,1,0.166666667,0.285714286,0,1,0,0,0.24691358,0.588235294,0.054794521,0.009259259,0,0
0,1,0,1,1,0.571428571,0,0,0,0,0.037037037,0.130718954,0.04109589,0.00462963,0,0
0,1,0,1,1,0.571428571,0,1,0,0,0.098765432,0.588235294,0.02739726,0.00617284,0,0
0,1,0,1,1,0.571428571,0,0,0,0,0.234567901,0.491916065,0.04109589,0.351851852,0,0
0,1,0,0,0.166666667,0.142857143,0,1,0,0,0.308641975,0.396419437,0.315068493,0.012345679,0.090909091,0
0,0,0,1,1,0.428571429,0,0,0,1,0.358024691,0.388580492,0.178082192,0.299382716,0.181818182,0
0,1,0,1,0.5,0.142857143,0,1,0,0,1,0.376712329,1,0.012345679,0.090909091,0
0,0,0,0,0.5,0.571428571,0,0,0,1,0.419753086,0.518023314,0.232876712,0.476851852,0.454545455,1
0,0,0,1,0.333333333,0.428571429,0,0,0,0,0.395061728,0.415132064,0.178082192,0.530864198,0.227272727,0
0,0,0,1,0.333333333,0.428571429,0,0,0,1,0.407407407,0.551697438,0.232876712,0.441358025,0.454545455,1
0,1,0,1,1,0.142857143,0,0,0,0,0.419753086,0.246195303,0.232876712,0.174382716,0.181818182,0
0,0,0,0,0.333333333,0.285714286,0,0,0,0,0.37037037,0.365332574,0.191780822,0.910493827,0.181818182,0
0,0,0,0,1,0.142857143,0,0,0,0,0.12345679,0.505762193,0.04109589,0.554012346,0,0
0,0,0,0,0.333333333,1,0,0,0,0,0.555555556,0.489705269,0.232876712,0.87037037,0.454545455,1
0,0,0,1,0.5,0.142857143,0,0,0,1,0.333333333,0.379987659,0.178082192,0.271604938,0.181818182,0
0,1,0,1,0.333333333,0.285714286,0,0,0,0,0.395061728,0.282352941,0.342465753,0.021604938,0.159090909,0
0,1,0,0,0.833333333,0.285714286,0,0,0,0,0.197530864,0.477675408,0.068493151,0.512345679,0.090909091,0
0,1,0,1,1,1,0,0,0,0,0.061728395,0.282352941,0.068493151,0.023148148,0.136363636,0
0,0,0,1,0.666666667,0.428571429,0,0,0,1,0.271604938,0.383015677,0.178082192,0.305555556,0.227272727,0
0,1,0,0,0.5,0.142857143,0,1,0,0,0.395061728,0.336134454,0.369863014,0.010802469,0.090909091,0
0,0,0,1,0.666666667,0.571428571,0,0,0,0,0.37037037,0.317159122,0.191780822,0.047839506,0.136363636,0
0,0,0,0,0.666666667,0.571428571,0,0,0,0,0.358024691,0.363604318,0.205479452,0.686728395,0.227272727,0
0,1,0,1,1,1,0,0,0,0,0.049382716,0.588235294,0.02739726,0.029320988,0,0
0,1,0,1,1,1,0,0,0,0,0.098765432,0.535763601,0.04109589,0.109567901,0,0
0,0,0,1,0.166666667,0.285714286,0,0,0,0,0.259259259,0.572314396,0.178082192,0.166666667,0.318181818,0
0,1,0,1,0.166666667,0.285714286,0,0,0,0,0.333333333,0.336435785,0.315068493,0.149691358,0.318181818,0
0,1,0,0,0.166666667,1,0,0,0,0,0.259259259,0.426470588,0.219178082,0.038580247,0.318181818,0
0,1,0,1,0.166666667,0.142857143,0,0,0,0,0.160493827,0.378151261,0.054794521,0.010802469,0,0
0,1,0,1,1,0.142857143,0,0,0,0,0.197530864,0.348139256,0.191780822,0.010802469,0.113636364,0
0,1,0,1,1,0.142857143,0,1,0,0,0.283950617,0.392156863,0.205479452,0.012345679,0.090909091,0
0,0,0,1,0.333333333,0.428571429,0,0,0,0,0.37037037,0.475041752,0.178082192,0.489197531,0.363636364,0
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.382716049,0.457464508,0.178082192,0.449074074,0.363636364,0
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.37037037,0.036601307,0.410958904,0.046296296,0.090909091,0
0,1,0,1,0.333333333,0.285714286,0,0,0,0,0.271604938,0.443971254,0.232876712,0.300925926,0.363636364,0
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.382716049,0.480599647,0.191780822,1,0.318181818,0
0,0,0,1,0.666666667,0.285714286,0,0,0,0,0.382716049,0.465761689,0.178082192,0.578703704,0.363636364,0
0,0,0,1,0.333333333,0.571428571,0,0,0,0,0.407407407,0.460788776,0.178082192,0.521604938,0.363636364,0
0,0,0,1,1,0.285714286,0,0,0,0,0.259259259,0,0.287671233,0.00462963,0,0
0,0,0,1,1,0.285714286,0,0,0,0,0.259259259,0,0.287671233,0.00308642,0,0
0,0,0,1,0.5,0.285714286,0,0,0,0,0.333333333,0.51960334,0.191780822,0.479938272,0.363636364,0
0,0,0,1,0.5,0.428571429,0,0,0,1,0.283950617,0.545958979,0.178082192,0.422839506,0.363636364,0
0,1,0,1,0.666666667,0.428571429,0,1,0,0,0.24691358,0.60130719,0.246575342,0.007716049,0.181818182,0
0,0,0,1,0.833333333,1,0,0,0,0,0.049382716,0.68627451,0.054794521,0.013888889,0,0
0,0,0,1,0.833333333,0.571428571,0,0,0,0,0.024691358,0.294117647,0.02739726,0.00308642,0,0
0,0,0,1,0.833333333,0.285714286,0,0,0,0,0.407407407,0.372395534,0.383561644,0.112654321,0.181818182,0
0,1,0,1,0.166666667,1,0,0,0,0,0.271604938,0.606738108,0.191780822,0.168209877,0.363636364,0
0,1,0,1,1,1,0,0,0,0,0.049382716,0.476470588,0.054794521,0.077160494,0,0
0,0,0,1,0.833333333,0.142857143,0,0,0,0,0.049382716,0.294117647,0.054794521,0.00462963,0,0
0,0,0,1,0.666666667,0.142857143,0,0,0,0,0.320987654,0.356506239,0.02739726,0.458333333,0,0
0,1,0,1,1,0.142857143,0,0,0,0,0.024691358,0.588235294,0.02739726,0.00308642,0,0
0,1,0,1,1,1,0,0,0,0,0.024691358,0.823529412,0.02739726,0.007716049,0,0
0,0,0,1,0.333333333,0.142857143,0,0,0,0,0.320987654,0.399159664,0.219178082,0.010802469,0.136363636,0
0,0,0,1,0.333333333,0.428571429,0,0,0,0,0.358024691,0.480002127,0.191780822,0.487654321,0.363636364,0
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.345679012,0.46017037,0.191780822,0.450617284,0.363636364,0
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.37037037,0.376493371,0.232876712,0.375,0.363636364,0
0,1,0,1,0.166666667,0.857142857,0,0,0,0,0.543209877,0.182657952,0.369863014,0.192901235,0.272727273,0
0,0,0,1,0.166666667,0.142857143,0,0,0,0,0.012345679,0,0.01369863,0.00617284,0,0
0,1,0,1,1,0.142857143,0,0,0,0,0.185185185,0.592691622,0.04109589,0.135802469,0,0
0,1,0,1,1,0.142857143,0,1,0,0,0.530864198,0.228579592,0.369863014,0.094135802,0.227272727,0
0,1,0,1,1,0.142857143,0,0,0,0,0.172839506,0.235294118,0.095890411,0.030864198,0.090909091,0
0,1,0,1,1,1,0,0,0,0,0.24691358,0.359477124,0.205479452,0.037037037,0.181818182,0
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.358024691,0.01352265,0.397260274,0.00462963,0,0
0,0,0,1,0.333333333,0.285714286,0,0,0,0,0.382716049,0.521550556,0.191780822,0.956790123,0.363636364,0
0,0,0,1,0.5,0.285714286,0,0,0,0,0.37037037,0.460245637,0.191780822,0.601851852,0.363636364,0
0,0,0,1,0.333333333,0.428571429,0,0,0,0,0.530864198,0.462366022,0.178082192,0.523148148,0.363636364,0
0,0,0,1,0.5,0.285714286,0,0,0,0,0.37037037,0.498517054,0.191780822,0.524691358,0.363636364,0
0,0,0,1,0.166666667,0.142857143,0,0,0,0,0.049382716,0,0.054794521,0.074074074,0,0
0,1,0,1,0.166666667,0.142857143,0,0,0,0,0.308641975,0.3767507,0.205479452,0.086419753,0.318181818,0
0,1,0,1,1,0.142857143,0,0,0,0,0.135802469,0.136277385,0.150684932,0.095679012,0.090909091,0
0,1,0,1,1,1,0,0,0,0,0.24691358,0.402813299,0.219178082,0.035493827,0.227272727,0
0,0,0,1,1,0.428571429,0,0,0,1,0.283950617,0.556858341,0.178082192,0.422839506,0.363636364,0
0,1,1,1,0.666666667,0.142857143,0,0,0,0,0.098765432,0.6242497,0.02739726,0.075617284,0,0
0,1,1,0,0.166666667,0.142857143,0,1,0,0,0.209876543,0,0.232876712,0.00462963,0,0
0,1,1,1,0.5,0.285714286,0,0,0,0,0.259259259,0.381926684,0.205479452,0.035493827,0.227272727,0
0,1,1,1,0.333333333,0.142857143,0,0,0,0,0.283950617,0,0.315068493,0.00462963,0,0
0,1,0,1,0.666666667,1,0,0,0,0,0.024691358,0,0.02739726,0.010802469,0,0
0,1,0,1,1,1,0,0,0,0,0.086419753,0.690537084,0.02739726,0.035493827,0,0
0,1,0,1,1,1,0,0,0,0,0.086419753,0.62745098,0.04109589,0.007716049,0,0
0,0,0,1,0.666666667,0.285714286,0,0,0,0,0.086419753,0.708061002,0.04109589,0.055555556,0,0
0,1,1,1,1,0.285714286,0,0,0,0,0.098765432,0.617647059,0.04109589,0.24691358,0,0
0,1,0,1,0.333333333,0.857142857,0,0,0,0,0.555555556,0.198153335,0.369863014,0.194444444,0.318181818,0
0,1,1,1,0.333333333,1,0,0,0,0,0.37037037,0.379349938,0.246575342,0.228395062,0.363636364,0
0,1,1,1,0.333333333,1,0,0,0,0,0.444444444,0.047058824,0.342465753,0.00617284,0,0
0,1,1,1,0.333333333,1,0,0,0,0,0.358024691,0.437669503,0.232876712,0.228395062,0.363636364,0
0,1,1,1,0.166666667,1,0,0,0,0,0.641975309,0.052287582,0.205479452,0.00462963,0,0
0,1,1,1,1,0.142857143,0,0,0,0,0.740740741,0.318443167,0.02739726,0.205246914,0,0
0,1,0,0,0.333333333,1,0,0,0,0,0.259259259,0.476976311,0.232876712,0.300925926,0.363636364,0
0,1,0,0,1,1,0,0,0,1,0.197530864,0.404269816,0.068493151,0.399691358,0.090909091,0
0,1,0,1,0.166666667,1,0,0,0,0,0.259259259,0.552512503,0.178082192,0.175925926,0.318181818,0
0,1,0,1,0.666666667,0.142857143,0,0,0,0,0.419753086,0.36199095,0.369863014,0.240740741,0.272727273,0
0,1,0,1,0.666666667,1,0,0,0,0,0.037037037,0.588235294,0.04109589,0.00617284,0,0
0,1,0,1,0.666666667,1,0,0,0,0,0.407407407,0.399659864,0.383561644,0.12962963,0.136363636,0
0,1,0,1,1,1,0,0,0,0,0.037037037,0,0.04109589,0.00462963,0,0
0,1,0,1,1,0.142857143,0,0,0,0,0.209876543,0.488588878,0.04109589,0.282407407,0,0
0,0,0,1,0.166666667,0.142857143,0,0,0,0,0.037037037,0.392156863,0.04109589,0.013888889,0,0
0,1,0,1,0.666666667,0.428571429,0,0,0,0,0.148148148,0.619195046,0.02739726,0.029320988,0,0
0,1,0,1,0.666666667,0.142857143,0,0,0,0,0.049382716,0.588235294,0.02739726,0.00462963,0,0
0,0,0,1,0.166666667,0.571428571,0,0,0,0,0.271604938,0.54001473,0.232876712,0.384259259,0.318181818,0
0,1,0,1,0.166666667,0.142857143,0,0,0,0,0.259259259,0.576622753,0.178082192,0.174382716,0.318181818,0
0,1,0,1,0.333333333,0.142857143,0,0,0,0,0.271604938,0.578373361,0.178082192,0.240740741,0.340909091,0
0,1,0,1,1,1,0,0,0,0,0.456790123,0.610859729,0.02739726,0.040123457,0,0
0,1,0,1,1,0.142857143,0,0,0,0,0.172839506,0.360144058,0.095890411,0.010802469,0.136363636,0
